id,original_title,GenList,vote_average,For Genre,vote_count,Scores
122,The Lord of the Rings: The Return of the King,"['Adventure', 'Fantasy', 'Action']",8.1,Fantasy,8226.0,7.975621925540889
497,The Green Mile,"['Fantasy', 'Drama', 'Crime']",8.2,Fantasy,4166.0,7.956409972866108
120,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Fantasy', 'Action']",8.0,Fantasy,8892.0,7.889157824917875
121,The Lord of the Rings: The Two Towers,"['Adventure', 'Fantasy', 'Action']",8.0,Fantasy,7641.0,7.871985866895864
12445,Harry Potter and the Deathly Hallows: Part 2,"['Family', 'Fantasy', 'Adventure']",7.9,Fantasy,6141.0,7.749381882157278
4935,ハウルの動く城,"['Fantasy', 'Animation', 'Adventure']",8.2,Fantasy,2049.0,7.748725684729803
128,もののけ姫,"['Adventure', 'Fantasy', 'Animation']",8.2,Fantasy,2041.0,7.747267020276405
673,Harry Potter and the Prisoner of Azkaban,"['Adventure', 'Fantasy', 'Family']",7.7,Fantasy,6037.0,7.560374884126735
8392,となりのトトロ,"['Fantasy', 'Animation', 'Family']",8.0,Fantasy,1730.0,7.52231325100929
752,V for Vendetta,"['Action', 'Thriller', 'Fantasy']",7.7,Fantasy,4562.0,7.519152497034449
141,Donnie Darko,"['Fantasy', 'Drama', 'Mystery']",7.7,Fantasy,3574.0,7.474572324147731
57158,The Hobbit: The Desolation of Smaug,"['Adventure', 'Fantasy']",7.6,Fantasy,4633.0,7.430251800904697
31011,Mr. Nobody,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",7.9,Fantasy,1616.0,7.416919939114197
140607,Star Wars: The Force Awakens,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",7.5,Fantasy,7993.0,7.403083644853934
22,Pirates of the Caribbean: The Curse of the Black Pearl,"['Adventure', 'Fantasy', 'Action']",7.5,Fantasy,7191.0,7.392889950843817
671,Harry Potter and the Philosopher's Stone,"['Adventure', 'Fantasy', 'Family']",7.5,Fantasy,7188.0,7.392847792598282
127585,X-Men: Days of Future Past,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.5,Fantasy,6155.0,7.3760488503845965
674,Harry Potter and the Goblet of Fire,"['Adventure', 'Fantasy', 'Family']",7.5,Fantasy,5758.0,7.36810172402844
12444,Harry Potter and the Deathly Hallows: Part 1,"['Adventure', 'Fantasy', 'Family']",7.5,Fantasy,5708.0,7.367027983585819
762,Monty Python and the Holy Grail,"['Adventure', 'Comedy', 'Fantasy']",7.8,Fantasy,1742.0,7.364837258816224
82702,How to Train Your Dragon 2,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",7.6,Fantasy,3163.0,7.36088014322605
1417,El laberinto del fauno,"['Fantasy', 'Drama', 'War']",7.6,Fantasy,3122.0,7.358123137003403
2062,Ratatouille,"['Animation', 'Comedy', 'Family', 'Fantasy']",7.5,Fantasy,4510.0,7.3348070135890175
10191,How to Train Your Dragon,"['Fantasy', 'Adventure', 'Animation', 'Family']",7.5,Fantasy,4319.0,7.328168709275006
1585,It's a Wonderful Life,"['Drama', 'Family', 'Fantasy']",8.0,Fantasy,1103.0,7.327446893418416
162,Edward Scissorhands,"['Fantasy', 'Drama', 'Romance']",7.5,Fantasy,3731.0,7.303910174113831
672,Harry Potter and the Chamber of Secrets,"['Adventure', 'Fantasy', 'Family']",7.4,Fantasy,5966.0,7.279169667997516
675,Harry Potter and the Order of the Phoenix,"['Adventure', 'Fantasy', 'Family', 'Mystery']",7.4,Fantasy,5633.0,7.272537642192864
137106,The Lego Movie,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.5,Fantasy,3127.0,7.270650344056193
767,Harry Potter and the Half-Blood Prince,"['Adventure', 'Fantasy', 'Family']",7.4,Fantasy,5435.0,7.268237497901534
9479,The Nightmare Before Christmas,"['Fantasy', 'Animation', 'Family']",7.6,Fantasy,2135.0,7.265194968931141
10020,Beauty and the Beast,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",7.5,Fantasy,3029.0,7.264159940855936
587,Big Fish,"['Adventure', 'Fantasy', 'Drama']",7.6,Fantasy,2064.0,7.255678893188192
812,Aladdin,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",7.4,Fantasy,3495.0,7.203177876096744
2493,The Princess Bride,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",7.6,Fantasy,1518.0,7.159367763926283
10386,The Iron Giant,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",7.6,Fantasy,1470.0,7.148259388226945
19995,Avatar,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.2,Fantasy,12114.0,7.145288960406766
808,Shrek,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.3,Fantasy,4183.0,7.1419072720779955
18,The Fifth Element,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",7.3,Fantasy,3962.0,7.133959480251161
137,Groundhog Day,"['Romance', 'Fantasy', 'Drama', 'Comedy']",7.4,Fantasy,2358.0,7.123025026928405
4922,The Curious Case of Benjamin Button,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",7.3,Fantasy,3398.0,7.109521366175392
601,E.T. the Extra-Terrestrial,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",7.3,Fantasy,3359.0,7.107562846080702
293863,The Age of Adaline,"['Fantasy', 'Drama', 'Romance']",7.4,Fantasy,2052.0,7.088932371353219
59436,Midnight in Paris,"['Fantasy', 'Comedy', 'Romance']",7.4,Fantasy,2049.0,7.088556534508298
259316,Fantastic Beasts and Where to Find Them,"['Adventure', 'Family', 'Fantasy']",7.2,Fantasy,5612.0,7.086451517562703
10515,天空の城ラピュタ,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",7.8,Fantasy,877.0,7.077716151932954
297762,Wonder Woman,"['Action', 'Adventure', 'Fantasy']",7.2,Fantasy,5025.0,7.074241779663693
620,Ghostbusters,"['Comedy', 'Fantasy']",7.3,Fantasy,2431.0,7.045230671966529
630,The Wizard of Oz,"['Adventure', 'Family', 'Fantasy']",7.4,Fantasy,1689.0,7.035744642102735
10376,La leggenda del pianista sull'oceano,['Fantasy'],8.1,Fantasy,554.0,7.009803517392818
284052,Doctor Strange,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.1,Fantasy,5880.0,6.998144737913225
122917,The Hobbit: The Battle of the Five Armies,"['Action', 'Adventure', 'Fantasy']",7.1,Fantasy,4884.0,6.979068423314047
81,風の谷のナウシカ,"['Adventure', 'Animation', 'Fantasy']",7.7,Fantasy,808.0,6.972532910776251
387426,Okja,"['Adventure', 'Drama', 'Fantasy', 'Science Fiction']",7.7,Fantasy,795.0,6.96483797818072
11970,Hercules,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']",7.3,Fantasy,1741.0,6.964407298935219
49051,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']",7.0,Fantasy,8427.0,6.932319814375816
433,Mary Poppins,"['Comedy', 'Family', 'Fantasy']",7.4,Fantasy,1217.0,6.931608646386496
3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation', 'Music']",7.2,Fantasy,1957.0,6.912875731988333
490,Det sjunde inseglet,"['Fantasy', 'Drama']",7.9,Fantasy,569.0,6.912647931389935
58,Pirates of the Caribbean: Dead Man's Chest,"['Adventure', 'Fantasy', 'Action']",7.0,Fantasy,5380.0,6.8968499957317
309809,The Little Prince,"['Adventure', 'Animation', 'Fantasy']",7.6,Fantasy,771.0,6.886212344551123
16859,魔女の宅急便,"['Animation', 'Adventure', 'Drama', 'Fantasy']",7.6,Fantasy,768.0,6.884430844579121
102651,Maleficent,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",7.0,Fantasy,4607.0,6.881032706840727
251516,Kung Fury,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']",7.6,Fantasy,762.0,6.880841032762628
110420,おおかみこどもの雨と雪,"['Animation', 'Drama', 'Family', 'Fantasy']",8.0,Fantasy,483.0,6.872721783188773
11688,The Emperor's New Groove,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.2,Fantasy,1544.0,6.852925113844339
70160,The Hunger Games,"['Science Fiction', 'Adventure', 'Fantasy']",6.9,Fantasy,9634.0,6.844744326100924
324849,The Lego Batman Movie,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",7.2,Fantasy,1473.0,6.840003080851654
856,Who Framed Roger Rabbit,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']",7.2,Fantasy,1466.0,6.838676776412687
116745,The Secret Life of Walter Mitty,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",7.0,Fantasy,3213.0,6.8355596038344135
81188,Rise of the Guardians,"['Fantasy', 'Animation', 'Family']",7.1,Fantasy,1981.0,6.833700155355737
492,Being John Malkovich,"['Fantasy', 'Drama', 'Comedy']",7.3,Fantasy,1124.0,6.8315056965238155
765,Evil Dead II,"['Horror', 'Comedy', 'Fantasy']",7.5,Fantasy,760.0,6.8159848200871895
1491,The Illusionist,"['Fantasy', 'Drama', 'Thriller', 'Romance']",7.1,Fantasy,1657.0,6.7924370517379735
285,Pirates of the Caribbean: At World's End,"['Adventure', 'Fantasy', 'Action']",6.9,Fantasy,4627.0,6.790078220743747
252,Willy Wonka & the Chocolate Factory,"['Family', 'Fantasy']",7.4,Fantasy,826.0,6.786258631098495
9495,The Crow,"['Fantasy', 'Action', 'Thriller']",7.3,Fantasy,980.0,6.783794819790738
2270,Stardust,"['Adventure', 'Fantasy', 'Romance', 'Family']",7.2,Fantasy,1215.0,6.783678517394849
268,Batman,"['Fantasy', 'Action']",7.0,Fantasy,2145.0,6.767462533999265
4011,Beetlejuice,"['Fantasy', 'Comedy']",7.1,Fantasy,1475.0,6.76311465436569
766,Army of Darkness,"['Fantasy', 'Horror', 'Comedy']",7.3,Fantasy,852.0,6.732415144000081
51739,借りぐらしのアリエッティ,"['Fantasy', 'Animation', 'Family']",7.4,Fantasy,701.0,6.718665969325203
9016,Treasure Planet,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",7.2,Fantasy,980.0,6.714487889097669
321612,Beauty and the Beast,"['Family', 'Fantasy', 'Romance']",6.8,Fantasy,5530.0,6.713998302344752
557,Spider-Man,"['Fantasy', 'Action']",6.8,Fantasy,5398.0,6.712051761862844
14069,時をかける少女,"['Fantasy', 'Animation', 'Drama', 'Science Fiction']",7.8,Fantasy,435.0,6.710340477772272
1427,Perfume: The Story of a Murderer,"['Crime', 'Fantasy', 'Drama']",7.1,Fantasy,1198.0,6.7059349725392785
8844,Jumanji,"['Adventure', 'Fantasy', 'Family']",6.9,Fantasy,2413.0,6.704596373440149
76338,Thor: The Dark World,"['Action', 'Adventure', 'Fantasy']",6.8,Fantasy,4873.0,6.703351399130225
12092,Alice in Wonderland,"['Animation', 'Adventure', 'Family', 'Fantasy']",7.0,Fantasy,1557.0,6.698787481257712
228326,The Book of Life,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",7.3,Fantasy,778.0,6.697760623089195
10693,Peter Pan,"['Animation', 'Music', 'Family', 'Adventure', 'Fantasy']",7.0,Fantasy,1380.0,6.669396844092671
408,Snow White and the Seven Dwarfs,"['Fantasy', 'Animation', 'Family']",6.9,Fantasy,1973.0,6.668876558032449
9470,功夫,"['Action', 'Comedy', 'Crime', 'Fantasy']",7.2,Fantasy,841.0,6.661557549164004
2668,Sleepy Hollow,"['Drama', 'Fantasy', 'Thriller', 'Mystery']",6.9,Fantasy,1774.0,6.648046139123236
2899,Astérix & Obélix Mission Cléopâtre,"['Family', 'Fantasy', 'Comedy', 'Adventure']",7.2,Fantasy,782.0,6.635432463144822
76492,Hotel Transylvania,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.8,Fantasy,2622.0,6.632161608371762
927,Gremlins,"['Fantasy', 'Horror', 'Comedy']",6.9,Fantasy,1629.0,6.630337312255989
985,Eraserhead,"['Drama', 'Fantasy', 'Horror', 'Science Fiction']",7.5,Fantasy,500.0,6.625573742167136
13,Forrest Gump,"['Comedy', 'Drama', 'Romance']",8.2,Romance,8147.0,8.069419167367917
19404,Dilwale Dulhania Le Jayenge,"['Comedy', 'Drama', 'Romance']",9.1,Romance,661.0,7.719987100624753
313369,La La Land,"['Comedy', 'Drama', 'Music', 'Romance']",7.9,Romance,4745.0,7.708782752497414
152601,Her,"['Romance', 'Science Fiction', 'Drama']",7.9,Romance,4215.0,7.686983410450441
38,Eternal Sunshine of the Spotless Mind,"['Science Fiction', 'Drama', 'Romance']",7.9,Romance,3758.0,7.663760943507659
372058,君の名は。,"['Romance', 'Animation', 'Drama']",8.5,Romance,1030.0,7.645687073213185
194,Le fabuleux destin d'Amélie Poulain,"['Comedy', 'Romance']",7.8,Romance,3403.0,7.553214979198359
266856,The Theory of Everything,"['Drama', 'Romance']",7.8,Romance,3403.0,7.553214979198359
11036,The Notebook,"['Romance', 'Drama']",7.7,Romance,3163.0,7.448814532995303
453,A Beautiful Mind,"['Drama', 'Romance']",7.7,Romance,3087.0,7.443392750691311
84892,The Perks of Being a Wallflower,"['Drama', 'Romance']",7.7,Romance,3056.0,7.441113431284844
31011,Mr. Nobody,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",7.9,Romance,1616.0,7.416919939114197
334533,Captain Fantastic,"['Adventure', 'Comedy', 'Drama', 'Romance']",7.9,Romance,1569.0,7.405584560750926
597,Titanic,"['Drama', 'Romance', 'Thriller']",7.5,Romance,7770.0,7.400449277813762
222935,The Fault in Our Stars,"['Romance', 'Drama']",7.6,Romance,3868.0,7.40006645169319
289,Casablanca,"['Drama', 'Romance']",7.9,Romance,1462.0,7.377682423620309
426,Vertigo,"['Mystery', 'Romance', 'Thriller']",8.0,Romance,1162.0,7.352309445604076
12405,Slumdog Millionaire,"['Drama', 'Romance']",7.6,Romance,2918.0,7.3434027073938255
296096,Me Before You,"['Drama', 'Romance']",7.6,Romance,2674.0,7.323258003598489
11216,Nuovo Cinema Paradiso,"['Drama', 'Romance']",8.2,Romance,834.0,7.316313781690933
162,Edward Scissorhands,"['Fantasy', 'Drama', 'Romance']",7.5,Romance,3731.0,7.303910174113831
4348,Pride & Prejudice,"['Drama', 'Romance']",7.8,Romance,1406.0,7.28537275825223
200727,"Love, Rosie","['Comedy', 'Romance']",7.7,Romance,1660.0,7.268522385474739
10020,Beauty and the Beast,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",7.5,Romance,3029.0,7.264159940855936
812,Aladdin,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",7.4,Romance,3495.0,7.203177876096744
83666,Moonrise Kingdom,"['Comedy', 'Drama', 'Romance']",7.6,Romance,1701.0,7.19713624130403
239,Some Like It Hot,"['Comedy', 'Romance']",8.0,Romance,835.0,7.185410461137986
2493,The Princess Bride,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",7.6,Romance,1518.0,7.159367763926283
703,Annie Hall,"['Comedy', 'Drama', 'Romance']",7.8,Romance,1044.0,7.159327385104264
782,Gattaca,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",7.5,Romance,1846.0,7.141792050519344
64682,The Great Gatsby,"['Drama', 'Romance']",7.3,Romance,3885.0,7.130999276495508
137,Groundhog Day,"['Romance', 'Fantasy', 'Drama', 'Comedy']",7.4,Romance,2358.0,7.123025026928405
140420,Paperman,"['Animation', 'Family', 'Romance']",8.0,Romance,734.0,7.114970783548035
4922,The Curious Case of Benjamin Button,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",7.3,Romance,3398.0,7.109521366175392
293863,The Age of Adaline,"['Fantasy', 'Drama', 'Romance']",7.4,Romance,2052.0,7.088932371353219
59436,Midnight in Paris,"['Fantasy', 'Comedy', 'Romance']",7.4,Romance,2049.0,7.088556534508298
142,Brokeback Mountain,"['Drama', 'Romance']",7.5,Romance,1531.0,7.084369402129315
10515,天空の城ラピュタ,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",7.8,Romance,877.0,7.077716151932954
770,Gone with the Wind,"['Drama', 'Romance', 'War']",7.7,Romance,995.0,7.067729793690766
76,Before Sunrise,"['Drama', 'Romance']",7.7,Romance,984.0,7.0628250177603
369557,Sing Street,"['Romance', 'Drama', 'Music']",8.0,Romance,669.0,7.0628158433219435
20453,3 Idiots,"['Drama', 'Comedy', 'Romance']",7.8,Romance,850.0,7.062527940174537
872,Singin' in the Rain,"['Comedy', 'Music', 'Romance']",7.9,Romance,747.0,7.061461367641071
114150,Pitch Perfect,"['Comedy', 'Music', 'Romance']",7.3,Romance,2310.0,7.0339963101982885
164,Breakfast at Tiffany's,"['Comedy', 'Drama', 'Romance']",7.6,Romance,1082.0,7.032642397878696
19913,(500) Days of Summer,"['Comedy', 'Drama', 'Romance']",7.2,Romance,2993.0,6.999674897923579
4951,10 Things I Hate About You,"['Comedy', 'Romance', 'Drama']",7.3,Romance,1768.0,6.96852219581476
824,Moulin Rouge!,"['Drama', 'Music', 'Romance']",7.4,Romance,1348.0,6.9660414563322695
11970,Hercules,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']",7.3,Romance,1741.0,6.964407298935219
10229,A Walk to Remember,"['Drama', 'Romance']",7.5,Romance,1057.0,6.952237340834409
284,The Apartment,"['Comedy', 'Drama', 'Romance']",8.1,Romance,498.0,6.9442981493391684
184,Jackie Brown,"['Comedy', 'Crime', 'Romance']",7.3,Romance,1580.0,6.937579878442951
901,City Lights,"['Comedy', 'Drama', 'Romance']",8.2,Romance,444.0,6.92378801273816
25376,El secreto de sus ojos,"['Crime', 'Drama', 'Mystery', 'Romance']",7.8,Romance,638.0,6.916684585059799
152742,La migliore offerta,"['Drama', 'Romance', 'Crime', 'Mystery']",7.7,Romance,719.0,6.916379770324462
3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation', 'Music']",7.2,Romance,1957.0,6.912875731988333
82695,Les Misérables,"['Drama', 'Music', 'Romance']",7.2,Romance,1925.0,6.908980871209879
1587,What's Eating Gilbert Grape,"['Romance', 'Drama']",7.5,Romance,943.0,6.906888798245538
4347,Atonement,"['Drama', 'Romance']",7.4,Romance,1075.0,6.88753205777608
82693,Silver Linings Playbook,"['Drama', 'Comedy', 'Romance']",7.0,Romance,4840.0,6.886288561847574
290098,아가씨,"['Thriller', 'Drama', 'Romance']",8.1,Romance,453.0,6.885666150151188
696,Manhattan,"['Comedy', 'Drama', 'Romance']",7.8,Romance,600.0,6.884222316425632
102651,Maleficent,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",7.0,Romance,4607.0,6.881032706840727
198277,Begin Again,"['Comedy', 'Music', 'Romance', 'Drama']",7.3,Romance,1285.0,6.875384453277547
621,Grease,['Romance'],7.2,Romance,1633.0,6.867869315522063
80,Before Sunset,"['Drama', 'Romance']",7.6,Romance,734.0,6.863600920534335
628,Interview with the Vampire,"['Horror', 'Romance']",7.2,Romance,1558.0,6.855364395172742
15121,The Sound of Music,"['Drama', 'Family', 'Music', 'Romance']",7.4,Romance,966.0,6.847632767988646
350,The Devil Wears Prada,"['Comedy', 'Drama', 'Romance']",7.0,Romance,3198.0,6.83488047224232
228205,The Longest Ride,"['Drama', 'Romance']",7.3,Romance,1083.0,6.818843688321756
319,True Romance,"['Action', 'Thriller', 'Crime', 'Romance']",7.5,Romance,762.0,6.817128658180689
74643,The Artist,"['Drama', 'Comedy', 'Romance']",7.3,Romance,1075.0,6.8162928264970875
12163,The Wrestler,"['Drama', 'Romance']",7.3,Romance,1031.0,6.8017651025147465
50646,"Crazy, Stupid, Love.","['Comedy', 'Drama', 'Romance']",7.0,Romance,2522.0,6.797119714203013
258480,Carol,"['Romance', 'Drama']",7.3,Romance,1014.0,6.795915659657531
1491,The Illusionist,"['Fantasy', 'Drama', 'Thriller', 'Romance']",7.1,Romance,1657.0,6.7924370517379735
167073,Brooklyn,"['Drama', 'Romance']",7.2,Romance,1235.0,6.788667390763393
804,Roman Holiday,"['Comedy', 'Romance']",7.8,Romance,502.0,6.788339610239428
2270,Stardust,"['Adventure', 'Fantasy', 'Romance', 'Family']",7.2,Romance,1215.0,6.783678517394849
7326,Juno,"['Comedy', 'Drama', 'Romance']",7.0,Romance,2313.0,6.781683973492575
639,When Harry Met Sally...,"['Comedy', 'Romance', 'Drama']",7.3,Romance,974.0,6.781595081806892
116,Match Point,"['Drama', 'Thriller', 'Crime', 'Romance']",7.2,Romance,1134.0,6.762172114275577
152584,La vie d'Adèle - Chapitres 1 et 2,"['Romance', 'Drama']",7.2,Romance,1114.0,6.7565154232455455
3175,Barry Lyndon,"['Drama', 'Romance', 'War']",7.7,Romance,521.0,6.753911911187544
508,Love Actually,"['Comedy', 'Romance', 'Drama']",7.0,Romance,1917.0,6.744911048568314
88,Dirty Dancing,"['Drama', 'Music', 'Romance']",7.1,Romance,1371.0,6.743704085974573
114,Pretty Woman,"['Romance', 'Comedy']",7.0,Romance,1807.0,6.732389948765777
321612,Beauty and the Beast,"['Family', 'Fantasy', 'Romance']",6.8,Romance,5530.0,6.713998302344752
146,卧虎藏龙,"['Adventure', 'Drama', 'Action', 'Romance']",7.2,Romance,949.0,6.703605115823647
2898,As Good as It Gets,"['Comedy', 'Romance']",7.2,Romance,946.0,6.70252599651022
228326,The Book of Life,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",7.3,Romance,778.0,6.697760623089195
6114,Dracula,"['Romance', 'Horror']",7.1,Romance,1087.0,6.67717677526897
69,Walk the Line,"['Drama', 'Music', 'Romance']",7.3,Romance,732.0,6.674001608219642
72570,The Vow,"['Drama', 'Romance']",7.0,Romance,1328.0,6.65964011077418
8055,The Reader,"['Drama', 'Romance']",7.2,Romance,835.0,6.65901172197329
509,Notting Hill,"['Romance', 'Comedy', 'Drama']",7.0,Romance,1309.0,6.6559299341274265
338,"Good bye, Lenin!","['Comedy', 'Drama', 'Romance']",7.4,Romance,602.0,6.6535577945792514
1904,Memoirs of a Geisha,"['Drama', 'History', 'Romance']",7.3,Romance,670.0,6.638845901434878
417678,"Everything, Everything","['Drama', 'Romance']",7.3,Romance,670.0,6.638845901434878
239571,The Best of Me,"['Drama', 'Romance']",7.2,Romance,777.0,6.633101465882827
278,The Shawshank Redemption,"['Drama', 'Crime']",8.5,Drama,8358.0,8.357744071335771
238,The Godfather,"['Drama', 'Crime']",8.5,Drama,6024.0,8.306331042921043
155,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']",8.3,Drama,12269.0,8.20837486225176
550,Fight Club,['Drama'],8.3,Drama,9678.0,8.184897732909821
13,Forrest Gump,"['Comedy', 'Drama', 'Romance']",8.2,Drama,8147.0,8.069419167367917
424,Schindler's List,"['Drama', 'History', 'War']",8.3,Drama,4436.0,8.061003259791399
244786,Whiplash,['Drama'],8.3,Drama,4376.0,8.058022011472788
637,La vita è bella,"['Comedy', 'Drama']",8.3,Drama,3643.0,8.014517016233532
77338,Intouchables,"['Drama', 'Comedy']",8.2,Drama,5410.0,8.00826247008626
157336,Interstellar,"['Adventure', 'Drama', 'Science Fiction']",8.1,Drama,11187.0,8.007313129264615
240,The Godfather: Part II,"['Drama', 'Crime']",8.3,Drama,3418.0,7.997841608303247
101,Léon,"['Thriller', 'Crime', 'Drama']",8.2,Drama,4293.0,7.962954490201841
510,One Flew Over the Cuckoo's Nest,['Drama'],8.3,Drama,3001.0,7.961160371232637
497,The Green Mile,"['Fantasy', 'Drama', 'Crime']",8.2,Drama,4166.0,7.956409972866108
769,GoodFellas,"['Drama', 'Crime']",8.2,Drama,3211.0,7.892588717471633
539,Psycho,"['Drama', 'Horror', 'Thriller']",8.3,Drama,2405.0,7.890026726024694
73,American History X,['Drama'],8.2,Drama,3120.0,7.88471746628703
274,The Silence of the Lambs,"['Crime', 'Drama', 'Thriller']",8.1,Drama,4549.0,7.883842238648224
205596,The Imitation Game,"['History', 'Drama', 'Thriller', 'War']",8.0,Drama,5895.0,7.836670228343198
8587,The Lion King,"['Family', 'Animation', 'Drama']",8.0,Drama,5520.0,7.826383250786716
629,The Usual Suspects,"['Drama', 'Crime', 'Thriller']",8.1,Drama,3334.0,7.814141686619984
120467,The Grand Budapest Hotel,"['Comedy', 'Drama']",8.0,Drama,4644.0,7.796432822998051
1124,The Prestige,"['Drama', 'Mystery', 'Thriller']",8.0,Drama,4510.0,7.7909154278285
264644,Room,"['Drama', 'Thriller']",8.1,Drama,2838.0,7.770808641559933
207,Dead Poets Society,['Drama'],8.1,Drama,2786.0,7.7654925078211505
389,12 Angry Men,['Drama'],8.2,Drama,2130.0,7.762982010602224
106646,The Wolf of Wall Street,"['Crime', 'Drama', 'Comedy']",7.9,Drama,6768.0,7.762494567506819
150540,Inside Out,"['Drama', 'Comedy', 'Animation', 'Family']",7.9,Drama,6737.0,7.761900135989974
16869,Inglourious Basterds,"['Drama', 'Action', 'Thriller', 'War']",7.9,Drama,6598.0,7.7591703463003565
103,Taxi Driver,"['Crime', 'Drama']",8.1,Drama,2632.0,7.748690761638651
210577,Gone Girl,"['Mystery', 'Thriller', 'Drama']",7.9,Drama,6023.0,7.746629375125307
98,Gladiator,"['Action', 'Drama', 'Adventure']",7.9,Drama,5566.0,7.734947645864018
185,A Clockwork Orange,"['Science Fiction', 'Drama']",8.0,Drama,3432.0,7.73261403910608
857,Saving Private Ryan,"['Drama', 'History', 'War']",7.9,Drama,5148.0,7.722587938943766
19404,Dilwale Dulhania Le Jayenge,"['Comedy', 'Drama', 'Romance']",9.1,Drama,661.0,7.719987100624753
68718,Django Unchained,"['Drama', 'Western']",7.8,Drama,10297.0,7.7117590043038025
598,Cidade de Deus,"['Drama', 'Crime']",8.2,Drama,1852.0,7.709836340850439
313369,La La Land,"['Comedy', 'Drama', 'Music', 'Romance']",7.9,Drama,4745.0,7.708782752497414
111,Scarface,"['Action', 'Crime', 'Drama', 'Thriller']",8.0,Drama,3017.0,7.700459540766185
1422,The Departed,"['Drama', 'Thriller', 'Crime']",7.9,Drama,4455.0,7.69744035082514
152601,Her,"['Romance', 'Science Fiction', 'Drama']",7.9,Drama,4215.0,7.686983410450441
78,Blade Runner,"['Science Fiction', 'Drama', 'Thriller']",7.9,Drama,3833.0,7.667913258772933
76203,12 Years a Slave,"['Drama', 'History']",7.9,Drama,3787.0,7.665384002649635
11324,Shutter Island,"['Drama', 'Thriller', 'Mystery']",7.8,Drama,6559.0,7.664591144742471
38,Eternal Sunshine of the Spotless Mind,"['Science Fiction', 'Drama', 'Romance']",7.9,Drama,3758.0,7.663760943507659
372058,君の名は。,"['Romance', 'Animation', 'Drama']",8.5,Drama,1030.0,7.645687073213185
14,American Beauty,['Drama'],7.9,Drama,3438.0,7.6442370545413505
423,The Pianist,"['Drama', 'War']",8.1,Drama,1927.0,7.643789019561247
567,Rear Window,"['Drama', 'Mystery', 'Thriller']",8.2,Drama,1531.0,7.629763804164938
146233,Prisoners,"['Drama', 'Thriller', 'Crime']",7.9,Drama,3183.0,7.626205660819492
37165,The Truman Show,"['Comedy', 'Drama']",7.8,Drama,4702.0,7.615631985043634
152532,Dallas Buyers Club,"['Drama', 'History']",7.9,Drama,2973.0,7.609329578862373
489,Good Will Hunting,['Drama'],7.9,Drama,2880.0,7.601172563423086
28,Apocalypse Now,"['Drama', 'War']",8.0,Drama,2112.0,7.593985025602555
670,올드보이,"['Drama', 'Thriller', 'Mystery', 'Action']",8.0,Drama,2000.0,7.575302331628637
600,Full Metal Jacket,"['Drama', 'War']",7.9,Drama,2595.0,7.573055752784452
